X1_1,resid,hhid,mail,vote2006,vote2008,vote2010,vote2011,vote2012,vote2014,d_age,age_miss,d_gend_female,d_gend_unknown,d_race_blk,d_race_hsp,d_race_oth,d_days,days_miss,sdef,never_voted,open,vote_year
17900,17900,10204,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1212,0,1,1,1,0
17904,17904,8001,1,0,0,0,0,1,0,25,0,1,0,1,0,0,816,0,0,0,1,2012
17905,17905,11791,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1188,0,1,1,1,0
17907,17907,6604,1,0,0,0,0,0,0,24,0,1,0,1,0,0,257,0,0,1,1,0
17908,17908,1603,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,300,0,0,1,0,0
17911,17911,4797,1,0,1,0,0,1,0,40.967773,1,0,0,1,0,0,1140,0,0,0,1,2012
17912,17912,2458,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1286,0,1,1,1,0
17913,17913,2509,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1274,0,1,1,1,0
17914,17914,12109,1,0,0,0,0,0,0,47,0,0,0,1,0,0,1230,0,1,1,1,0
17917,17917,2708,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2463,0,0,1,0,0
17922,17922,9678,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1763,0,1,1,0,0
17923,17923,14155,1,0,0,0,0,0,0,29,0,0,0,0,0,0,2066,0,0,1,1,0
17925,17925,15777,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,-290,0,0,1,1,0
17926,17926,15628,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1223,0,1,1,1,0
17931,17931,12864,1,0,0,0,0,0,0,75,0,0,0,1,0,0,917,0,1,1,1,0
17932,17932,5528,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2240,0,0,1,1,0
17933,17933,18348,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1317,0,1,1,0,0
17937,17937,8653,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1581,0,1,1,1,0
17938,17938,11368,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1576,0,1,1,1,0
17951,17951,8173,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2226,0,0,1,0,0
17952,17952,4837,1,0,0,0,0,0,0,54,0,1,0,1,0,0,1552,0,1,1,0,0
17953,17953,11158,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1079,0,1,1,0,0
17960,17960,4532,1,0,0,0,0,0,0,31,0,0,0,1,0,0,1511,0,1,1,1,0
17961,17961,295,1,0,0,0,0,0,0,56,0,1,0,1,0,0,517,0,0,1,1,0
17962,17962,17957,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2469,0,0,1,0,0
17966,17966,18436,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1987,0,1,1,1,0
17968,17968,12871,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,895,0,1,1,1,0
17974,17974,10254,1,0,0,0,0,0,0,36,0,1,0,1,0,0,2461,0,0,1,0,0
17980,17980,11503,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1660,0,1,1,0,0
17988,17988,17102,1,0,0,0,0,0,0,22,0,1,0,0,0,0,1000,0,1,1,0,0
17995,17995,330,1,0,0,0,0,0,0,40.967773,1,0,1,0,0,0,1446,0,1,1,1,0
17999,17999,5462,1,0,0,0,0,0,0,35,0,1,0,1,0,0,2461,0,0,1,0,0
18010,18010,17307,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1610,0,1,1,1,0
18015,18015,10470,1,0,0,0,0,0,0,41,0,1,0,1,0,0,-96,0,0,1,1,0
18016,18016,10426,1,0,0,0,0,0,0,57,0,1,0,1,0,0,784,0,1,1,0,0
18023,18023,10644,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1299,0,1,1,1,0
18026,18026,1496,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1840,0,1,1,1,0
18029,18029,11668,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2465,0,0,1,1,0
18034,18034,12531,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1495,0,1,1,0,0
18039,18039,9824,1,0,0,0,0,0,0,25,0,0,0,1,0,0,1264,0,1,1,0,0
18041,18041,76,1,0,0,0,0,0,0,50,0,1,0,0,1,0,2444,0,0,1,0,0
18043,18043,18719,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1489,0,1,1,0,0
18045,18045,5845,1,0,0,0,0,0,0,63,0,0,0,0,1,0,1665,0,1,1,0,0
18046,18046,6111,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,2224,0,0,1,0,0
18047,18047,10370,1,0,0,0,0,0,0,63,0,1,0,0,0,1,582,0,0,1,1,0
18049,18049,10698,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2448,0,0,1,1,0
18056,18056,8933,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1370,0,1,1,1,0
18057,18057,4945,1,0,0,0,0,0,0,23,0,1,0,1,0,0,788,0,1,1,1,0
18060,18060,1846,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1162,0,1,1,1,0
18063,18063,8752,1,0,1,0,0,1,0,53,0,0,0,1,0,0,2682,0,0,0,1,2012
18066,18066,17393,1,0,0,0,0,0,0,37,0,0,0,1,0,0,65,0,0,1,0,0
18067,18067,5308,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1502,0,1,1,1,0
18070,18070,7143,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1266,0,1,1,0,0
18071,18071,2719,1,0,0,0,0,0,0,65,0,0,0,1,0,0,2160,0,1,1,0,0
18082,18082,11335,1,0,0,0,0,0,0,25,0,1,0,0,0,0,1386,0,1,1,1,0
18086,18086,18587,1,0,0,0,0,0,0,71,0,1,0,1,0,0,1686,0,1,1,0,0
18088,18088,2003,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1169,0,1,1,1,0
18091,18091,15450,1,0,0,0,0,0,0,25,0,1,0,0,0,0,2013,0,1,1,1,0
18094,18094,11615,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1911,0,1,1,0,0
18101,18101,9372,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1221,0,1,1,1,0
18103,18103,14591,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1494,0,1,1,0,0
18107,18107,5319,1,0,0,0,0,0,0,56,0,0,0,1,0,0,760,0,0,1,0,0
18109,18109,4091,1,0,0,0,0,0,0,23,0,0,0,1,0,0,1142,0,1,1,1,0
18111,18111,2546,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1890,0,1,1,0,0
18113,18113,3231,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1664,0,1,1,0,0
18115,18115,3392,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1679,0,1,1,0,0
18116,18116,13312,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1616,0,1,1,1,0
18118,18118,16200,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2352,0,0,1,0,0
18125,18125,7233,1,0,0,0,0,0,0,36,0,1,0,0,0,0,1743,0,1,1,0,0
18127,18127,7246,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1592,0,1,1,0,0
18129,18129,14697,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1863,0,1,1,1,0
18134,18134,13141,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1264,0,1,1,0,0
18137,18137,1939,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,823,0,1,1,0,0
18139,18139,14447,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2234,0,0,1,0,0
18143,18143,10590,1,0,0,0,0,0,0,39,0,0,0,0,0,0,1149,0,1,1,1,0
18148,18148,7624,1,0,0,0,0,0,0,67,0,0,0,1,0,0,2222,0,0,1,1,0
18149,18149,16244,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,635,0,0,1,0,0
18151,18151,12750,1,0,0,0,0,0,0,25,0,1,0,1,0,0,1180,0,1,1,1,0
18152,18152,9246,1,0,0,0,0,0,0,57,0,1,0,1,0,0,1896,0,1,1,0,0
18153,18153,12559,1,0,0,0,0,0,0,34,0,0,0,0,0,0,1462,0,1,1,1,0
18154,18154,13487,1,0,0,0,0,0,0,24,0,0,0,1,0,0,1169,0,1,1,0,0
18155,18155,2048,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1188,0,1,1,0,0
18156,18156,4535,1,0,0,0,0,0,0,23,0,1,0,1,0,0,571,0,0,1,1,0
18157,18157,11275,1,0,0,0,0,0,0,26,0,1,0,1,0,0,372,0,0,1,1,0
18159,18159,17381,1,0,0,0,0,0,0,40.967773,1,1,0,0,1,0,1345,0,1,1,1,0
18160,18160,14654,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1222,0,1,1,1,0
18163,18163,11827,1,0,0,0,0,0,0,22,0,1,0,1,0,0,1266,0,1,1,1,0
18165,18165,12910,1,0,0,0,0,0,0,50,0,0,1,1,0,0,-352,0,0,1,0,0
18166,18166,1514,1,0,0,0,0,0,0,25,0,0,0,0,0,0,1834,0,1,1,0,0
18169,18169,6193,1,0,0,0,0,1,0,23,0,1,0,1,0,0,1103,0,0,0,0,2012
18171,18171,4337,1,0,0,0,0,0,0,24,0,1,0,1,0,0,-436,0,0,1,0,0
18176,18176,16102,1,0,0,0,0,0,0,30,0,1,0,1,0,0,2245,0,0,1,1,0
18177,18177,933,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1694,0,1,1,0,0
18182,18182,10402,1,0,1,0,0,1,0,40.967773,1,1,0,1,0,0,1155,0,0,0,0,2012
18183,18183,75,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1205,0,1,1,0,0
18184,18184,6705,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1315,0,1,1,0,0
18192,18192,13162,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1126,0,1,1,1,0
18193,18193,10744,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1494,0,1,1,1,0
18195,18195,5310,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1497,0,1,1,1,0
18201,18201,15106,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2244,0,0,1,1,0
18209,18209,14034,1,0,0,0,0,0,0,64,0,1,0,1,0,0,2227,0,0,1,1,0
18211,18211,15279,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1232,0,1,1,1,0
18212,18212,7753,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2230,0,0,1,1,0
18213,18213,13235,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1316,0,0,1,1,0
18214,18214,15040,1,0,0,0,0,0,0,23,0,1,0,1,0,0,126,0,0,1,1,0
18223,18223,702,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2461,0,0,1,0,0
18227,18227,9919,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2461,0,0,1,1,0
18233,18233,12711,1,0,0,0,0,0,0,42,0,1,0,1,0,0,1790,0,1,1,1,0
18234,18234,18288,1,0,0,0,0,0,0,40.967773,1,0,1,0,0,0,1974,0,1,1,0,0
18235,18235,4877,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1926,0,1,1,0,0
18240,18240,3365,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1125,0,1,1,1,0
18243,18243,1038,1,0,0,0,0,0,0,40.967773,1,0,0,0,1,0,1581,0,1,1,0,0
18244,18244,9018,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1494,0,1,1,0,0
18245,18245,64,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1027,0,1,1,0,0
18249,18249,18016,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2433,0,0,1,0,0
18251,18251,4376,1,0,0,0,0,0,0,27,0,0,0,1,0,0,2225,0,0,1,1,0
18253,18253,16009,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1215,0,1,1,0,0
18254,18254,9943,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,759,0,0,1,0,0
18256,18256,7549,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2226,0,0,1,1,0
18259,18259,7553,1,0,0,0,0,0,0,40,0,0,0,1,0,0,1471,0,1,1,1,0
18261,18261,13122,1,0,0,0,0,0,0,51,0,0,1,1,0,0,1205,0,1,1,0,0
18263,18263,12968,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2461,0,0,1,0,0
18265,18265,9738,1,0,0,0,0,0,0,40,0,0,0,1,0,0,759,0,0,1,1,0
18269,18269,18002,1,0,0,0,0,0,0,24,0,0,0,1,0,0,1384,0,1,1,0,0
18274,18274,4252,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2181,0,1,1,1,0
18276,18276,9241,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1224,0,1,1,1,0
18279,18279,8734,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1162,0,1,1,1,0
18280,18280,3716,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2461,0,0,1,1,0
18283,18283,18606,1,0,0,0,0,0,0,59,0,0,0,1,0,0,1757,0,1,1,0,0
18296,18296,11946,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1266,0,1,1,1,0
18297,18297,9797,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1153,0,1,1,1,0
18299,18299,4883,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1972,0,1,1,0,0
18303,18303,2326,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1966,0,1,1,0,0
18306,18306,3908,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2279,0,0,0,0,0
18309,18309,675,1,0,0,0,0,0,0,24,0,0,0,1,0,0,-45,0,0,1,0,0
18310,18310,17828,1,0,0,0,0,0,0,40,0,1,0,1,0,0,1205,0,1,1,1,0
18313,18313,8141,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1211,0,1,1,1,0
18315,18315,12467,1,0,0,0,1,0,0,40.967773,1,1,0,1,0,0,1260,0,0,0,1,2011
18316,18316,10077,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1610,0,1,1,1,0
18318,18318,991,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1357,0,1,1,1,0
18322,18322,8022,1,0,0,0,0,0,0,26,0,0,1,1,0,0,2412,0,0,1,0,0
18324,18324,11155,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1250,0,1,1,0,0
18325,18325,4182,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1249,0,1,1,1,0
18327,18327,7577,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2461,0,0,1,1,0
18329,18329,17422,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,935,0,1,1,1,0
18332,18332,11522,1,0,0,0,0,0,0,52,0,0,0,1,0,0,785,0,1,1,0,0
18335,18335,16985,1,0,0,0,0,0,0,23,0,1,0,1,0,0,1489,0,1,1,1,0
18337,18337,8789,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1177,0,1,1,1,0
18343,18343,16385,1,0,0,0,0,0,0,34,0,0,0,1,0,0,1622,0,1,1,1,0
18344,18344,2712,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1275,0,1,1,1,0
18353,18353,4332,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1565,0,1,1,1,0
18358,18358,14225,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1194,0,1,1,1,0
18359,18359,14056,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2222,0,0,1,1,0
18361,18361,17699,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1464,0,1,1,1,0
18367,18367,15488,1,1,0,1,0,1,0,54,0,0,0,1,0,0,1355,0,0,0,1,2012
18368,18368,10664,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1719,0,1,1,0,0
18378,18378,14622,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1195,0,1,1,0,0
18380,18380,16808,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1911,0,1,1,0,0
18381,18381,9998,1,0,0,0,0,0,0,54,0,1,0,0,0,1,1307,0,1,1,0,0
18382,18382,18321,1,0,0,0,0,0,0,25,0,1,0,1,0,0,718,0,0,1,0,0
18384,18384,18204,1,0,0,0,0,0,0,24,0,1,0,1,0,0,377,0,0,1,0,0
18385,18385,12259,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2461,0,0,1,1,0
18386,18386,10528,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2526,0,0,1,0,0
18389,18389,16666,1,0,0,0,0,0,0,37,0,1,0,1,0,0,1344,0,1,1,0,0
18390,18390,7821,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,-28,0,0,1,0,0
18392,18392,4407,1,0,0,0,0,0,0,53,0,0,0,0,0,0,1260,0,0,1,1,0
18398,18398,6424,1,0,0,0,0,0,0,50,0,1,0,0,0,0,2079,0,1,1,1,0
18406,18406,4356,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1610,0,1,1,1,0
18407,18407,13621,1,0,0,0,0,0,0,46,0,1,0,1,0,0,1492,0,1,1,1,0
18408,18408,10015,1,0,0,0,0,0,0,26,0,0,0,1,0,0,265,0,0,1,1,0
18409,18409,18382,1,0,0,0,0,0,0,72,0,1,0,0,0,0,1335,0,1,1,1,0
18410,18410,15782,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1580,0,1,1,1,0
18413,18413,1967,1,0,0,0,0,0,0,37,0,0,0,0,0,0,2468,0,0,0,0,0
18414,18414,3835,1,0,0,0,0,0,0,25,0,1,0,1,0,0,1062,0,1,1,0,0
18419,18419,17263,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1443,0,1,1,1,0
18421,18421,17378,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1386,0,1,1,1,0
18422,18422,13568,1,0,0,0,0,0,0,43,0,1,0,1,0,0,2461,0,0,1,0,0
18427,18427,8950,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1918,0,1,1,0,0
18434,18434,10917,1,0,0,0,0,0,0,40.967773,1,0,1,0,0,0,-252,0,0,1,0,0
18436,18436,3929,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1664,0,1,1,1,0
18437,18437,14458,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2468,0,0,1,0,0
18438,18438,6408,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1259,0,1,1,1,0
18439,18439,18022,1,0,0,0,0,0,0,40,0,1,0,1,0,0,855,0,1,1,0,0
18441,18441,6985,1,0,0,0,0,0,0,23,0,0,0,0,0,0,1607,0,0,1,0,0
18444,18444,10999,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,323,0,0,1,0,0
18446,18446,8742,1,0,0,0,0,0,0,40,0,1,0,1,0,0,1631,0,1,1,1,0
18448,18448,16820,1,0,0,0,0,0,0,65,0,1,0,0,0,0,1205,0,1,1,0,0
18449,18449,9047,1,0,0,0,0,0,0,24,0,0,0,1,0,0,1650,0,1,1,0,0
18452,18452,14795,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1182,0,1,1,1,0
18458,18458,9214,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,1,2230,0,0,1,1,0
18460,18460,3190,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1366,0,1,1,1,0
18463,18463,10592,1,0,0,0,0,0,0,40.967773,1,0,1,0,0,0,1166,0,1,1,0,0
18467,18467,13662,1,0,0,0,0,0,0,52,0,0,0,0,0,0,1443,0,1,1,0,0
18468,18468,14844,1,0,0,0,0,0,0,25,0,1,0,1,0,0,1292,0,1,1,1,0
18474,18474,5306,1,0,0,0,0,0,0,38,0,0,0,1,0,0,2465,0,0,1,1,0
18475,18475,17820,1,0,0,0,0,0,0,23,0,0,0,1,0,0,1131,0,1,1,0,0
18477,18477,6963,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2511,0,0,1,0,0
18478,18478,2402,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1786,0,1,1,0,0
18479,18479,9217,1,0,0,0,0,0,0,53,0,1,0,1,0,0,1210,0,1,1,0,0
18484,18484,6717,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1224,0,1,1,0,0
18485,18485,12245,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1279,0,1,1,0,0
18492,18492,15051,1,0,0,0,0,0,0,55,0,0,0,1,0,0,2279,0,0,1,0,0
18495,18495,8146,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1980,0,1,1,0,0
18496,18496,11448,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1123,0,1,1,1,0
18498,18498,13331,1,0,0,0,0,0,0,25,0,0,0,1,0,0,2240,0,0,1,0,0
18504,18504,8375,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2000,0,1,1,1,0
18505,18505,4782,1,0,0,0,0,0,0,48,0,0,0,1,0,0,1820,0,1,1,0,0
18507,18507,9605,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1252,0,1,1,0,0
18510,18510,5136,1,0,0,0,0,0,0,36,0,1,0,1,0,0,3715,0,0,1,0,0
18514,18514,1500,1,0,0,0,0,0,0,38,0,0,0,1,0,0,2222,0,0,1,0,0
18527,18527,14919,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1128,0,1,1,0,0
18530,18530,584,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1236,0,1,1,1,0
18531,18531,12092,1,0,0,0,0,0,0,40.967773,1,0,1,0,0,0,1532,0,1,1,0,0
18532,18532,9844,1,0,0,0,0,0,0,40.967773,1,1,0,0,1,0,1303,0,1,1,1,0
18536,18536,320,1,0,0,0,0,0,0,23,0,1,0,1,0,0,1358,0,1,1,0,0
18540,18540,5283,1,0,0,0,0,0,0,38,0,0,0,1,0,0,1231,0,1,1,0,0
18542,18542,13547,1,0,0,0,0,0,0,23,0,1,0,1,0,0,1694,0,1,1,0,0
18545,18545,14199,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1225,0,1,1,0,0
18547,18547,8165,1,0,0,0,0,0,0,22,0,0,0,0,0,0,335,0,0,1,0,0
18549,18549,6770,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2001,0,1,1,1,0
18552,18552,15333,1,0,1,1,1,1,0,55,0,0,0,1,0,0,752,0,0,0,0,2012
18553,18553,1922,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1575,0,1,1,0,0
18562,18562,12500,1,0,0,0,0,0,0,20,0,0,0,1,0,0,166,0,0,1,0,0
18564,18564,5312,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,2065,0,1,1,1,0
18566,18566,13095,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1012,0,1,1,0,0
18574,18574,16323,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1154,0,1,1,1,0
18579,18579,3681,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1456,0,1,1,0,0
18583,18583,1720,1,0,0,0,0,0,0,51,0,0,0,0,0,0,1209,0,1,1,0,0
18586,18586,15857,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1124,0,1,1,0,0
18587,18587,3489,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,74,0,0,1,0,0
18589,18589,6154,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,-294,0,0,1,0,0
18591,18591,5138,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,936,0,1,1,1,0
18592,18592,3645,1,0,0,0,0,0,0,39,0,1,0,0,0,0,1149,0,1,1,0,0
18593,18593,2841,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1455,0,1,1,1,0
18596,18596,13720,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1177,0,1,1,0,0
18604,18604,16166,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1381,0,1,1,0,0
18607,18607,16255,1,0,0,0,0,0,0,60,0,0,0,1,0,0,1595,0,1,1,1,0
18608,18608,3580,1,0,0,0,0,0,0,61,0,0,0,1,0,0,1232,0,1,1,0,0
18609,18609,10670,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1456,0,1,1,0,0
18610,18610,5898,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2463,0,0,1,1,0
18613,18613,2578,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1147,0,1,1,0,0
18620,18620,4614,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,-223,0,0,1,0,0
18624,18624,13259,1,0,0,0,0,0,0,37,0,0,0,1,0,0,1729,0,1,1,1,0
18625,18625,14978,1,0,0,0,0,0,0,24,0,1,0,1,0,0,1503,0,1,1,0,0
18633,18633,14402,1,0,0,0,0,1,0,48,0,0,0,1,0,0,784,0,0,0,1,2012
18636,18636,7073,1,0,0,0,0,0,0,40.967773,1,1,0,0,1,0,1224,0,1,1,1,0
18639,18639,7367,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2220,0,0,1,1,0
18643,18643,2297,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1141,0,1,1,0,0
18645,18645,1935,1,0,0,0,0,0,0,23,0,0,0,1,0,0,1237,0,1,1,0,0
18648,18648,2817,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2121,0,1,1,0,0
18649,18649,4215,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1229,0,1,1,0,0
18652,18652,7407,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2222,0,0,1,0,0
18654,18654,8767,1,0,0,0,0,0,0,27,0,1,0,0,0,0,1274,0,1,1,0,0
18657,18657,2718,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1463,0,1,1,1,0
18659,18659,487,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1419,0,1,1,0,0
18662,18662,5150,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1161,0,1,1,0,0
18663,18663,5388,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2222,0,0,1,1,0
18668,18668,7058,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1030,0,1,1,1,0
18671,18671,12476,1,0,0,0,0,0,0,46,0,0,0,0,0,0,1986,0,1,1,1,0
18678,18678,14903,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1483,0,1,1,1,0
18691,18691,2197,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1225,0,1,1,1,0
18703,18703,10420,1,0,0,0,0,0,0,20,0,0,0,1,0,0,173,0,0,1,0,0
18704,18704,5127,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1608,0,1,1,0,0
18706,18706,16100,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1875,0,1,1,0,0
18708,18708,17562,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1142,0,1,1,0,0
18712,18712,15930,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1160,0,1,1,1,0
18714,18714,13015,1,0,0,0,0,0,0,56,0,0,0,1,0,0,2496,0,0,1,0,0
18716,18716,6930,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2461,0,0,1,0,0
